LVL,NAME,ID,HAND,TYPE,YEAR,P,RV/100,VELO,XR,EXT,ZR,AX,AY,AZ,HM,VM,TM,VD,RATE,SSH,SSV,sWHF,oWHF
AAA,Manuel Rodríguez,655889,R,FF,2024,51,6.75,96.9,-1.1,6.5,5.6,-4.9,30.2,-15.4,-4.4,14.9,15.7,-13.9,2296,3.2,1.2,62.9,50.4
AAA,Manuel Rodríguez,655889,R,SI,2023,294,-0.6,95.8,-1.3,6.3,5.7,-15.2,29.4,-23.0,-14.2,8.5,16.6,-21.3,2088,-4.8,-5.0,45.1,39.4
AAA,Manuel Rodríguez,655889,R,SI,2024,117,3.0,96.9,-1.2,6.5,5.6,-15.2,30.3,-22.0,-13.7,9.0,16.6,-19.8,2166,-4.9,-4.8,45.7,41.4
AAA,Manuel Veloz,691171,R,SI,2024,29,-8.83,89.5,-1.5,5.9,5.4,-14.6,28.5,-24.3,-16.1,8.4,18.7,-26.5,2012,0.1,0.3,38.0,33.7
AAA,Marc Church,687847,R,FF,2023,415,-0.66,95.2,-1.2,6.9,6.2,-4.2,28.2,-13.6,-3.8,16.8,17.6,-12.5,2177,1.6,0.4,52.1,49.9
AAA,Marc Church,687847,R,FF,2024,200,0.04,95.7,-1.0,6.7,6.4,-4.4,29.4,-13.0,-4.0,17.4,18.0,-11.8,2173,1.6,0.3,54.6,55.4
AAA,Marcelo Martinez,666502,L,FF,2023,186,1.43,87.7,-1.5,6.3,6.3,-4.4,26.2,-13.9,-4.9,20.5,21.1,-15.4,2195,1.3,0.4,39.2,46.1
AAA,Marco Gonzales,594835,L,FF,2024,36,-3.92,89.2,-1.6,6.4,5.7,-11.1,26.6,-17.8,-11.7,15.4,19.6,-18.8,2078,1.8,1.5,39.3,46.6
AAA,Marcus Walden,519393,R,FF,2023,190,1.33,91.9,-1.2,6.7,5.6,0.1,25.9,-20.6,0.1,11.6,11.8,-20.4,2220,5.0,0.9,53.1,48.1
AAA,Marcus Walden,519393,R,SI,2022,28,2.64,91.8,-2.1,6.5,5.5,-9.6,27.4,-26.0,-9.6,6.2,12.6,-25.8,2019,-4.1,-3.6,39.8,46.8
AAA,Marcus Walden,519393,R,SI,2023,181,-4.09,92.0,-1.2,6.7,5.6,-10.1,28.7,-23.8,-10.0,8.5,13.4,-23.6,2143,-4.4,-3.4,44.8,36.4
AAA,Mark Washington,675976,R,FF,2022,335,-0.29,94.2,-0.8,6.5,6.8,-3.3,27.6,-15.7,-3.1,15.6,16.1,-15.0,2128,3.2,0.9,50.7,53.3
AAA,Mark Washington,675976,R,FF,2023,242,-1.37,93.8,-0.8,6.6,6.7,-3.0,28.0,-16.1,-2.9,15.1,15.5,-15.2,2064,3.2,0.9,49.3,47.9
AAA,Mark Washington,675976,R,SI,2023,217,4.0,95.1,-1.1,6.5,6.5,-13.5,28.4,-20.6,-12.6,10.8,16.7,-19.2,2100,-4.2,-3.4,37.8,43.0
AAA,Mark Washington,675976,R,SI,2024,29,-1.59,92.8,-1.4,6.7,6.4,-14.3,28.6,-22.3,-14.0,9.8,17.7,-21.8,1966,-5.5,-4.9,42.6,42.2
AAA,Marshall Kasowski,667445,R,FF,2022,748,1.06,92.2,0.2,6.5,6.8,1.4,26.6,-14.3,1.4,17.6,17.8,-14.2,2024,0.9,0.0,47.3,47.0
AAA,Marshall Kasowski,667445,R,FF,2023,63,-1.52,92.3,-0.1,6.5,6.8,1.7,28.5,-14.4,1.6,17.5,17.8,-14.2,2123,1.9,-0.1,50.7,43.9
AAA,Mason Adams,690279,R,FF,2024,31,-0.94,91.8,-1.7,6.5,5.3,-7.5,26.4,-19.9,-7.4,12.0,14.1,-19.7,2213,3.2,2.8,50.7,50.6
AAA,Mason Adams,690279,R,SI,2024,112,0.96,91.4,-1.7,6.5,5.2,-13.1,26.6,-29.4,-13.0,2.9,14.0,-29.6,2276,-2.5,-5.0,41.1,40.6
AAA,Mason Black,696131,R,FF,2023,373,0.81,94.0,-2.0,6.5,5.2,-13.2,29.0,-18.2,-12.6,13.3,18.4,-17.4,2166,1.1,1.2,49.3,53.3
AAA,Mason Black,696131,R,FF,2024,423,-0.54,92.2,-2.0,6.7,5.2,-12.1,28.6,-17.7,-12.0,14.4,18.9,-17.6,2122,1.2,1.1,49.3,50.6
AAA,Mason Black,696131,R,SI,2023,159,-1.62,93.3,-2.2,6.5,4.9,-15.9,27.5,-24.7,-15.5,7.3,17.1,-24.0,2093,-1.5,-2.6,38.1,42.5
AAA,Mason Black,696131,R,SI,2024,300,-1.42,91.9,-2.1,6.7,5.1,-16.9,28.1,-24.6,-16.7,7.6,18.6,-24.3,2069,-2.3,-3.9,36.9,37.5
AAA,Mason Englert,669438,R,FF,2023,76,-2.26,91.1,-2.2,6.1,5.7,-11.5,27.2,-18.0,-11.6,14.6,18.9,-18.5,2117,2.0,1.8,48.2,49.4
AAA,Mason Englert,669438,R,FF,2024,196,1.44,92.8,-1.8,6.1,5.9,-10.3,29.8,-15.9,-10.2,16.1,19.1,-15.9,2164,1.8,1.3,52.1,55.9
AAA,Mason Englert,669438,R,SI,2024,34,1.35,92.1,-1.8,6.2,5.8,-16.4,28.6,-25.5,-16.6,6.8,18.0,-26.2,2107,-3.8,-5.7,41.9,36.2
AAA,Mason Erla,680451,R,SI,2023,221,-5.81,91.3,-2.2,6.5,5.0,-13.7,25.1,-28.9,-13.9,3.4,14.3,-29.3,2050,-0.8,-3.1,39.7,34.6
AAA,Mason Fluharty,689254,L,FF,2024,146,1.48,88.8,-3.5,6.5,5.7,2.7,23.0,-23.6,2.8,9.1,9.9,-25.0,2693,6.6,0.5,66.5,63.8
AAA,Mason Fox,663674,R,FF,2022,45,-1.82,92.9,-0.2,6.1,5.8,-5.0,25.6,-15.3,-4.9,16.7,17.4,-15.0,2236,1.4,0.4,48.8,47.0
AAA,Mason Hickman,668971,R,FF,2024,302,-3.01,91.9,-1.8,7.0,6.2,-8.1,28.2,-15.7,-8.0,16.2,18.2,-15.5,2111,2.8,1.7,45.9,48.2
AAA,Mason Miller,695243,R,FF,2022,46,-1.2,99.6,-2.0,6.4,6.2,-9.9,31.4,-14.0,-8.4,15.6,17.6,-12.0,2446,3.2,2.0,68.3,66.2
AAA,Mason Miller,695243,R,FF,2023,113,3.86,99.2,-2.4,6.5,6.2,-8.8,31.8,-13.1,-7.7,16.3,17.9,-11.2,2473,3.1,1.7,70.1,69.4
AAA,Mason Montgomery,682254,L,FF,2023,168,2.79,91.6,-2.3,6.4,6.1,-6.9,28.2,-14.4,-7.2,18.1,19.4,-14.7,2111,1.8,0.8,52.2,51.1
AAA,Mason Montgomery,682254,L,FF,2024,1013,-0.94,93.9,-2.2,6.5,5.9,-7.2,29.4,-13.0,-7.0,18.4,19.7,-12.6,2170,1.3,0.5,54.1,57.0
AAA,Matt Andriese,542882,R,FF,2023,742,0.59,90.5,-2.3,6.2,5.7,-5.9,26.0,-17.6,-6.1,15.2,16.6,-18.2,2331,4.1,2.4,54.5,47.4
AAA,Matt Andriese,542882,R,FF,2024,348,-0.14,90.1,-2.6,6.2,5.6,-5.6,26.5,-17.2,-6.0,15.7,17.0,-18.2,2332,4.7,2.6,58.4,50.4
AAA,Matt Andriese,542882,R,SI,2023,186,-1.03,89.7,-2.4,6.1,5.6,-13.2,26.2,-25.4,-13.9,7.2,15.8,-27.1,2177,-4.2,-4.9,42.5,36.7
AAA,Matt Andriese,542882,R,SI,2024,110,-3.49,89.1,-2.7,6.1,5.5,-13.0,26.6,-26.4,-14.1,6.2,15.8,-28.6,2183,-3.6,-5.2,42.8,37.8
AAA,Matt Bowman,621199,R,SI,2023,388,0.31,91.8,-1.2,6.6,5.8,-17.4,28.3,-26.9,-17.5,5.3,18.4,-26.7,1979,-2.6,-5.2,39.1,35.9
AAA,Matt Bowman,621199,R,SI,2024,158,2.55,91.9,-2.3,6.7,5.7,-17.2,27.8,-27.6,-17.0,4.6,17.7,-27.6,2029,-1.8,-4.4,39.4,36.3
AAA,Matt Brash,666374,R,FF,2022,232,-0.77,97.9,-2.0,6.3,5.2,-12.6,31.3,-18.0,-11.2,12.6,16.9,-16.0,2295,2.0,2.0,60.0,56.7
AAA,Matt Bush,456713,R,FF,2023,179,3.04,94.3,-1.8,6.3,5.5,-5.1,30.3,-13.5,-4.9,17.9,18.8,-12.9,2390,2.7,0.9,63.5,58.0
AAA,Matt Carasiti,571539,R,FF,2024,84,1.07,94.6,-1.1,6.3,6.1,-10.7,27.0,-18.0,-10.2,13.6,17.0,-17.0,2181,1.6,1.3,47.7,50.6
AAA,Matt Carasiti,571539,R,SI,2022,226,-1.02,95.8,-1.5,6.2,6.0,-15.6,29.4,-22.8,-14.4,8.7,17.8,-21.0,2096,-1.6,-2.5,43.8,44.5
AAA,Matt Carasiti,571539,R,SI,2023,176,2.97,95.2,-1.4,6.3,5.9,-16.0,27.5,-24.6,-15.0,7.1,16.8,-22.8,1990,-2.2,-3.4,39.3,39.5
AAA,Matt Carasiti,571539,R,SI,2024,237,0.64,94.4,-1.3,6.3,5.9,-14.3,26.6,-23.8,-13.7,8.0,16.4,-22.3,1978,-2.4,-3.2,38.0,38.0
AAA,Matt Cronin,669091,L,FF,2023,137,-3.59,90.2,-1.3,6.5,5.9,-3.1,27.7,-13.1,-3.2,19.9,20.4,-13.6,2229,2.1,0.3,48.0,42.9
AAA,Matt Dennis,668757,R,FF,2022,91,-6.81,91.0,-1.8,6.0,5.9,-8.9,23.2,-19.5,-9.2,13.1,15.7,-20.0,2124,2.3,2.0,43.5,51.4
AAA,Matt Dennis,668757,R,SI,2022,672,0.23,90.9,-1.9,5.9,5.9,-12.6,25.2,-21.4,-13.2,11.2,17.8,-22.2,2103,0.0,0.0,37.8,45.9
AAA,Matt Dermody,571616,L,FF,2023,226,-0.19,91.2,-1.1,6.2,6.0,-7.0,28.1,-16.6,-7.2,16.1,17.7,-16.9,2172,2.6,1.4,46.1,44.2
AAA,Matt Dermody,571616,L,SI,2023,154,0.6,91.3,-1.2,6.2,5.9,-13.9,28.3,-20.9,-14.4,11.6,18.5,-21.3,2176,-4.4,-4.1,37.9,39.1
AAA,Matt Eckelman,664158,R,FF,2022,29,1.1,92.9,-1.2,5.9,6.1,-9.5,30.6,-15.7,-9.5,16.4,19.1,-16.0,2256,2.5,1.7,53.1,57.9
AAA,Matt Festa,670036,R,FF,2022,45,6.84,92.5,-2.1,6.4,5.1,-3.8,26.7,-19.0,-3.7,12.7,14.2,-18.4,2320,2.2,1.0,54.4,48.5
AAA,Matt Festa,670036,R,FF,2023,174,4.19,91.9,-2.2,6.3,5.0,-3.6,26.6,-18.6,-3.6,13.4,14.1,-18.5,2359,4.0,1.4,64.3,54.3
AAA,Matt Festa,670036,R,FF,2024,249,0.25,91.3,-2.1,6.3,4.9,-1.9,24.7,-20.6,-1.9,11.8,12.1,-20.8,2397,3.8,1.1,62.5,49.6
AAA,Matt Foster,641582,R,FF,2022,43,2.16,93.7,-1.3,6.1,6.0,-7.6,29.6,-13.0,-7.4,18.7,20.3,-12.7,2286,1.2,0.5,53.3,58.5
AAA,Matt Foster,641582,R,FF,2024,113,0.79,91.9,-1.6,6.0,6.1,-4.9,28.1,-15.5,-4.9,17.2,18.0,-15.7,2144,3.2,1.3,54.3,48.5
AAA,Matt Frisbee,663735,R,FF,2023,63,1.49,91.8,-2.2,6.7,6.0,-7.4,26.4,-16.1,-7.4,15.6,17.4,-16.1,2331,2.5,1.5,49.6,44.7
AAA,Matt Gage,657424,L,FF,2023,298,1.62,94.0,-1.4,6.3,6.7,0.4,28.0,-15.9,0.4,15.6,15.7,-15.3,2147,4.2,0.4,56.1,44.0
AAA,Matt Gage,657424,L,FF,2024,160,2.07,93.1,-1.7,6.2,6.7,0.9,27.5,-17.0,0.8,15.0,15.1,-16.8,2157,4.4,0.3,53.8,46.9
AAA,Matt Gage,657424,L,SI,2024,147,-1.81,93.5,-1.9,6.2,6.5,-12.2,28.4,-18.0,-11.9,13.8,18.5,-17.6,2118,-4.4,-2.8,41.6,51.1
AAA,Matt Hall,664180,L,FF,2022,49,-0.45,88.7,-3.1,6.2,5.2,-4.0,24.1,-18.6,-4.3,14.5,15.3,-20.3,2216,4.4,2.1,60.6,46.8
AAA,Matt Koch,571863,R,FF,2022,178,0.11,93.8,-2.2,6.2,5.8,-12.2,29.0,-17.9,-12.0,13.9,18.6,-17.5,2116,1.3,1.3,48.3,50.5
AAA,Matt Koch,571863,R,FF,2023,236,1.44,93.9,-2.3,6.3,5.8,-9.9,26.0,-18.6,-9.6,13.0,16.1,-17.8,2075,1.5,1.2,48.2,44.7
AAA,Matt Koch,571863,R,FF,2024,332,-2.13,93.1,-2.3,6.2,5.8,-10.5,25.6,-19.4,-10.3,12.5,16.3,-19.0,2084,1.2,1.2,46.7,46.3
AAA,Matt Krook,640454,L,SI,2023,239,2.43,88.5,-1.2,6.0,6.3,-14.1,26.5,-29.9,-15.6,2.5,15.9,-32.8,2166,-2.1,-5.5,42.5,46.6
AAA,Matt Krook,640454,L,SI,2024,321,1.37,89.0,-1.4,6.0,6.2,-13.2,27.2,-30.3,-14.5,2.0,14.8,-33.1,2045,-1.6,-5.3,46.0,49.0
AAA,Matt Manning,666159,R,FF,2023,99,-1.32,93.7,-1.3,6.9,5.8,-5.1,29.2,-14.2,-4.8,17.0,17.7,-13.3,2137,2.4,0.8,52.7,47.4
AAA,Matt Manning,666159,R,FF,2024,582,1.69,94.0,-1.9,6.8,5.7,-5.4,29.4,-14.8,-5.2,16.6,17.4,-14.1,2190,2.1,0.7,53.7,49.8
AAA,Matt Moore,519043,L,FF,2022,37,1.78,93.6,-1.6,6.2,6.4,-11.2,29.0,-14.6,-11.4,17.2,20.8,-14.3,2407,1.7,1.2,48.0,61.9
AAA,Matt Peacock,676840,R,SI,2022,32,-6.66,93.2,-1.3,5.3,5.6,-14.4,26.8,-26.2,-14.4,6.0,16.0,-26.6,2011,-1.4,-2.8,37.2,39.5
AAA,Matt Peacock,676840,R,SI,2023,222,0.06,93.0,-1.0,5.2,5.9,-16.0,29.0,-26.2,-16.3,6.2,17.7,-26.9,1951,-2.4,-4.6,44.8,40.5
AAA,Matt Ruppenthal,656919,R,SI,2022,31,-10.39,92.3,-2.0,6.4,5.8,-11.2,24.1,-23.9,-10.8,7.9,13.7,-23.2,2286,-3.0,-3.1,37.6,39.7
AAA,Matt Ruppenthal,656919,R,SI,2023,293,-2.39,91.2,-1.7,6.7,5.2,-15.9,25.8,-27.4,-16.1,4.8,16.7,-27.4,2201,-2.4,-4.8,39.4,34.8
AAA,Matt Sauer,669422,R,FF,2024,115,-6.89,94.7,-1.8,6.4,6.1,-6.8,29.4,-15.0,-6.5,16.2,17.5,-14.1,2103,2.4,1.0,53.7,51.9
AAA,Matt Swarmer,664161,R,FF,2023,159,-1.9,89.2,-1.1,6.1,7.0,-5.6,25.6,-18.9,-6.0,14.3,15.7,-20.4,2041,-1.5,-0.5,37.1,38.1
AAA,Matt Tabor,675652,R,SI,2024,88,-2.56,90.6,-2.1,6.8,5.3,-15.8,26.6,-25.6,-16.0,6.7,17.3,-26.0,2116,-1.9,-3.7,37.0,35.5
AAA,Matt Waldron,663362,R,FF,2022,92,3.3,91.6,-1.7,6.3,5.4,-6.6,24.0,-21.0,-6.6,11.2,13.0,-21.0,2039,2.7,2.0,46.2,51.1
AAA,Matt Waldron,663362,R,FF,2023,538,-0.07,92.2,-1.5,6.4,5.6,-6.9,26.0,-18.6,-6.8,13.4,15.1,-18.5,2130,3.3,2.2,49.9,52.7
AAA,Matt Waldron,663362,R,SI,2022,193,-0.56,91.5,-1.7,6.4,5.3,-12.6,24.5,-24.7,-12.7,7.4,14.9,-24.8,2027,-1.9,-2.6,37.3,37.7
AAA,Matt Waldron,663362,R,SI,2023,179,-2.59,91.9,-1.6,6.3,5.4,-12.8,26.2,-24.8,-12.8,7.4,14.9,-24.9,2049,-2.3,-3.2,37.5,36.6
AAA,Matt Waldron,663362,R,SI,2024,61,-1.1,90.0,-1.3,6.5,5.4,-11.7,24.3,-25.1,-12.2,7.2,14.6,-25.7,2006,-1.5,-2.0,39.6,38.0
AAA,Matt Wisler,605538,R,FF,2023,198,0.18,88.8,-1.7,5.9,6.2,-8.2,25.9,-19.1,-9.0,14.2,17.4,-20.7,2026,0.0,0.0,39.3,45.8
AAA,Matthew Boyd,571510,L,FF,2022,41,-4.02,92.5,-2.1,6.1,5.6,-10.0,27.4,-17.5,-10.0,14.6,18.1,-17.6,2493,2.3,1.8,53.4,46.5
AAA,Matthew Boyd,571510,L,FF,2024,37,-3.24,91.9,-2.0,6.3,5.7,-10.7,27.3,-18.0,-10.8,14.0,17.7,-18.2,2368,2.5,2.3,49.7,51.2
AAA,Matthew Boyd,571510,L,SI,2024,26,6.15,90.4,-2.0,6.2,5.6,-14.8,26.7,-23.0,-15.2,9.8,18.0,-24.7,2288,-2.2,-3.0,37.4,35.8
AAA,Matthew Kent,664236,L,SI,2022,57,-0.04,86.2,-1.8,5.9,5.3,-13.3,24.7,-31.6,-15.1,0.7,15.7,-36.9,1746,-1.4,-6.0,47.6,33.6
AAA,Matthew Liberatore,669461,L,FF,2022,43,-5.37,92.9,-0.5,6.4,6.3,-7.6,29.6,-15.2,-7.4,16.7,18.0,-14.7,2029,1.5,0.8,43.2,46.9
AAA,Matthew Liberatore,669461,L,FF,2023,434,1.25,94.1,-1.3,6.3,6.5,-6.8,29.0,-15.0,-6.6,16.6,17.9,-14.5,2106,2.6,1.2,50.5,52.7
AAA,Matthew Liberatore,669461,L,SI,2022,38,9.89,93.2,-0.6,6.5,6.2,-13.2,28.8,-17.6,-13.0,14.0,19.6,-16.8,2019,-4.1,-3.0,38.7,42.3
AAA,Matthew Liberatore,669461,L,SI,2023,183,2.32,94.5,-1.3,6.4,6.4,-13.1,29.9,-17.1,-12.7,14.2,19.1,-16.5,2089,-3.7,-2.7,40.1,52.5
AAA,Mauricio Llovera,661440,R,SI,2022,136,2.49,95.9,-2.0,6.3,5.5,-16.9,31.3,-23.6,-15.8,7.9,17.8,-21.9,2098,-3.6,-4.8,45.3,39.9
AAA,Mauricio Llovera,661440,R,SI,2023,176,2.57,94.1,-2.2,6.3,5.4,-16.3,29.4,-24.4,-15.6,7.5,17.5,-23.1,2086,-3.6,-4.8,41.8,39.1
AAA,Mauricio Llovera,661440,R,SI,2024,129,0.51,92.9,-1.8,6.2,5.4,-14.9,27.3,-25.0,-14.8,7.0,16.5,-24.8,2019,-3.2,-4.5,40.3,37.3
AAA,Max Castillo,666721,R,FF,2023,912,0.68,91.9,-2.2,6.7,6.0,-13.4,27.8,-18.4,-13.3,13.8,19.2,-18.4,2193,0.5,0.4,44.3,44.3
AAA,Max Castillo,666721,R,FF,2024,272,0.35,91.0,-2.0,6.7,6.1,-14.1,28.6,-17.8,-14.3,14.6,20.6,-18.2,2135,0.5,0.5,44.2,47.9
AAA,Max Castillo,666721,R,SI,2024,209,-2.07,89.6,-2.1,6.6,6.1,-13.6,27.1,-19.9,-14.2,13.1,19.5,-20.9,2074,-0.2,-0.3,38.9,39.5
AAA,Max Fried,608331,L,FF,2023,70,-1.69,93.8,-1.1,6.5,6.0,-0.4,26.8,-18.6,-0.3,13.1,13.2,-17.9,2190,4.4,0.6,51.4,48.3
AAA,Max Kranick,668820,R,FF,2023,111,2.16,92.6,-2.4,6.5,5.9,-4.3,26.2,-17.6,-4.3,14.2,15.4,-17.3,2146,1.4,0.4,45.9,45.4
AAA,Max Kranick,668820,R,FF,2024,400,-0.18,94.9,-2.1,6.6,6.0,-4.0,28.7,-14.8,-3.7,16.2,16.6,-13.8,2180,2.3,0.6,52.4,46.4
AAA,Max Kranick,668820,R,SI,2024,80,-1.84,92.0,-2.2,6.4,6.0,-7.5,27.2,-17.4,-7.3,15.0,17.1,-17.5,2098,0.1,0.0,46.1,45.7
AAA,Max Lazar,676661,R,FF,2024,340,2.61,93.5,-0.5,6.9,6.1,-0.1,28.0,-16.8,-0.1,14.5,14.6,-15.9,2348,3.7,0.3,54.3,51.1
AAA,Max Meyer,676974,R,FF,2022,51,-1.43,95.8,-1.1,6.2,5.8,-4.0,30.5,-18.3,-3.7,12.8,13.7,-17.0,2554,3.0,1.4,57.4,45.3
AAA,Max Meyer,676974,R,FF,2024,408,-1.46,94.6,-1.2,6.3,5.9,-5.8,28.6,-16.8,-5.4,14.6,15.6,-16.1,2416,3.6,1.8,57.3,49.8
AAA,Max Scherzer,453286,R,FF,2024,109,2.11,92.5,-3.1,6.1,5.7,-9.7,27.1,-17.4,-9.8,14.9,17.8,-17.4,2247,2.0,1.6,57.5,53.6
AAA,McKinley Moore,686842,R,FF,2023,167,-0.19,96.7,-1.5,6.7,6.4,-7.5,32.0,-14.7,-6.7,15.7,17.1,-13.3,2149,3.8,2.3,58.1,55.7
AAA,McKinley Moore,686842,R,FF,2024,43,-3.51,97.4,-1.5,6.8,5.9,-9.7,34.7,-15.5,-9.2,15.2,17.4,-14.2,2133,2.9,1.8,55.1,59.5
AAA,Melvin Adón,661536,R,SI,2023,413,-2.55,98.3,-1.8,6.1,6.0,-17.3,32.7,-26.3,-15.5,5.2,16.5,-23.5,2301,-3.5,-5.9,49.4,40.7
AAA,Melvin Adón,661536,R,SI,2024,69,-4.74,97.7,-1.9,6.1,6.1,-17.4,33.4,-26.1,-15.7,5.5,16.9,-23.6,2317,-3.9,-6.0,48.7,39.2
AAA,Micah Dallas,690921,R,SI,2023,28,-18.32,91.4,-0.7,5.6,6.3,-11.4,23.8,-23.8,-11.6,8.7,14.6,-24.5,1948,-3.6,-3.2,34.2,39.9
AAA,Michael Arias,683522,R,SI,2024,521,-0.6,96.2,-2.5,5.9,5.1,-14.3,30.1,-22.7,-13.3,8.8,15.9,-21.2,2247,0.8,1.5,51.5,55.0
AAA,Michael Bienlien,669624,R,FF,2024,78,-0.45,92.4,-1.8,6.4,5.9,-10.6,28.8,-17.8,-10.4,14.3,17.8,-17.4,2253,1.1,1.0,48.7,47.8
AAA,Michael Boyle,664082,L,FF,2023,254,1.06,92.2,-1.6,5.6,6.7,-8.5,27.9,-17.5,-8.6,15.1,17.4,-18.1,2102,2.9,2.0,49.2,41.4
AAA,Michael Boyle,664082,L,FF,2024,92,-2.15,91.4,-1.6,5.7,6.7,-9.9,28.6,-16.3,-10.4,16.7,19.5,-17.2,2177,2.4,1.8,48.3,49.6
AAA,Michael Byrne,680758,R,SI,2024,28,-5.96,92.8,-2.0,6.7,5.9,-12.8,29.8,-23.6,-12.2,8.4,15.1,-22.9,2218,-4.8,-4.4,42.5,37.2
AAA,Michael Darrell-Hicks,690382,R,SI,2024,128,0.49,94.3,-1.5,6.5,5.6,-14.7,29.0,-24.8,-13.8,7.0,15.8,-23.6,2222,-2.5,-3.6,39.6,34.6
AAA,Michael Feliz,593140,R,FF,2023,123,4.15,93.8,-1.6,6.8,6.4,-4.0,29.9,-13.0,-3.7,18.4,18.8,-12.4,2106,2.3,0.6,53.8,49.2
AAA,Michael Flynn,663901,R,FF,2024,42,2.43,93.6,-3.0,6.3,5.2,-7.7,27.2,-19.6,-7.7,12.0,14.4,-19.2,2228,4.4,3.8,66.0,53.3
AAA,Michael Flynn,663901,R,SI,2024,206,-2.72,93.7,-2.9,6.3,5.2,-14.7,28.6,-27.2,-14.3,4.9,16.0,-26.2,2195,-1.7,-3.6,39.8,39.5
AAA,Michael Gomez,676546,R,FF,2023,66,-0.83,92.6,-2.6,6.2,4.8,-8.9,27.2,-19.0,-8.6,13.1,15.9,-18.8,2360,3.8,3.6,68.1,53.9
AAA,Michael Gomez,676546,R,FF,2024,310,-0.63,92.0,-2.7,6.1,4.8,-10.5,27.9,-19.5,-10.6,12.8,16.8,-19.7,2385,3.7,4.4,64.3,55.0
AAA,Michael Gomez,676546,R,SI,2023,471,-0.11,92.1,-2.7,6.2,4.6,-16.5,27.8,-29.9,-16.7,2.3,17.0,-30.0,2230,-1.8,-5.7,42.0,34.4
AAA,Michael Gomez,676546,R,SI,2024,228,-1.92,92.1,-2.7,6.2,4.7,-16.8,27.8,-29.1,-16.9,3.0,17.4,-29.4,2239,-1.2,-4.0,40.7,37.0
AAA,Michael Grove,675627,R,FF,2022,542,-0.15,94.2,-1.5,6.6,6.2,-6.3,27.9,-14.7,-6.0,16.6,17.6,-13.8,2192,1.1,0.4,48.0,48.4
AAA,Michael Grove,675627,R,FF,2023,79,-1.16,95.6,-0.6,6.7,6.1,-6.2,30.0,-14.1,-5.8,16.6,17.5,-13.2,2267,1.4,0.5,50.6,49.9
AAA,Michael Grove,675627,R,SI,2024,54,5.98,96.6,-0.6,6.9,6.0,-10.8,29.4,-15.0,-9.5,15.6,18.2,-13.4,2270,-3.8,-1.8,41.6,49.3
AAA,Michael Kelly,547184,R,FF,2023,293,-1.27,95.2,-1.0,6.1,6.2,-4.5,29.0,-18.0,-4.2,13.6,14.6,-17.0,2257,2.4,0.8,50.1,42.1
AAA,Michael Kelly,547184,R,SI,2023,54,-3.24,95.0,-1.1,6.1,6.0,-14.1,30.8,-21.2,-13.6,10.6,17.4,-20.1,2069,-3.5,-3.3,44.8,39.2
AAA,Michael Lorenzen,547179,R,FF,2022,29,0.03,94.5,-2.1,5.8,5.8,-11.3,25.9,-19.5,-10.9,12.1,16.6,-18.4,2483,1.0,0.8,49.6,50.8
AAA,Michael Lorenzen,547179,R,FF,2024,95,1.72,94.4,-1.4,5.8,5.8,-10.6,28.7,-17.3,-10.4,14.5,17.9,-16.6,2311,1.5,1.2,51.8,50.9
AAA,Michael Lorenzen,547179,R,SI,2024,38,1.92,93.8,-1.4,5.8,5.8,-14.4,27.0,-22.1,-14.2,10.0,17.6,-21.6,2198,-3.2,-3.8,38.7,45.6
AAA,Michael Mariot,592527,R,FF,2023,274,-0.73,90.3,-2.0,5.9,6.3,-9.1,27.0,-16.6,-9.6,16.4,19.2,-17.8,2301,2.8,2.0,48.6,48.2
AAA,Michael Mariot,592527,R,FF,2024,375,1.62,90.2,-2.0,5.8,6.2,-9.1,27.3,-16.6,-9.7,16.6,19.5,-17.7,2322,2.3,1.6,49.0,48.4
AAA,Michael Mariot,592527,R,SI,2023,139,-1.86,90.2,-1.9,5.8,6.2,-13.7,26.3,-21.5,-14.8,11.3,18.9,-22.8,2195,-3.0,-3.1,38.4,39.1
AAA,Michael Mariot,592527,R,SI,2024,510,-1.85,89.5,-2.1,5.8,6.2,-12.5,25.4,-22.1,-13.6,11.0,17.5,-23.9,2213,-2.7,-2.7,38.0,34.7
AAA,Michael McGreevy,700241,R,FF,2023,342,-0.54,92.0,-2.8,6.5,5.9,-9.9,27.2,-19.0,-9.8,13.2,16.4,-18.8,2053,2.3,2.1,50.4,45.0
AAA,Michael McGreevy,700241,R,FF,2024,485,0.89,92.4,-2.6,6.6,5.9,-9.0,27.8,-18.4,-8.8,13.4,16.4,-18.1,2222,2.6,2.1,51.6,47.0
AAA,Michael McGreevy,700241,R,SI,2023,939,0.07,91.7,-2.8,6.6,5.9,-15.3,26.8,-25.3,-15.4,6.8,16.9,-25.3,2125,-2.8,-4.4,39.5,34.9
AAA,Michael McGreevy,700241,R,SI,2024,740,2.34,91.3,-2.6,6.6,5.8,-13.6,26.6,-26.4,-13.7,5.9,15.0,-26.7,2182,-3.2,-4.9,40.2,36.0
AAA,Michael Mercado,675650,R,FF,2023,384,-0.23,95.7,-1.8,6.3,6.1,-9.9,31.3,-12.8,-9.2,18.2,20.5,-11.9,2375,1.8,1.0,57.4,66.9
AAA,Michael Mercado,675650,R,FF,2024,639,1.15,95.2,-2.0,6.3,6.3,-12.1,30.9,-14.3,-11.4,16.8,20.5,-13.5,2321,1.7,1.2,50.7,65.3
